当地时间 北京	T	Po	P	Pa	U
24.10.2021 20:00	9.4	764.5	767.6		82
24.10.2021 17:00	15.7	763.7	766.9		48
24.10.2021 14:00	17.3	764.5	767.7		41
24.10.2021 11:00	13.2	766.8	769.9		50
24.10.2021 08:00	6.6	767.2	770.3		86
24.10.2021 05:00	3.4	766.5	769.6		92
24.10.2021 02:00	4.6	767.5	770.6		86
23.10.2021 23:00	6.4	767.8	771.0		79
23.10.2021 20:00	9.1	767.9	771.1		62
23.10.2021 17:00	15.9	767.1	770.2		32
23.10.2021 14:00	17.8	767.8	770.9		28
23.10.2021 11:00	13.8	769.9	773.1		42
23.10.2021 08:00	5.6	769.9	773.2		84
23.10.2021 05:00	2.7	769.0	772.2		89
23.10.2021 02:00	4.4	769.0	772.2		81
22.10.2021 23:00	6.5	769.0	772.2		65
22.10.2021 20:00	8.2	768.5	771.7		60
22.10.2021 17:00	16.7	767.8	770.9		24
22.10.2021 14:00	17.8	768.4	771.6		20
22.10.2021 11:00	15.8	770.5	773.6		22
22.10.2021 08:00	10.9	770.1	773.2		38
22.10.2021 05:00	4.1	768.6	771.7		73
22.10.2021 02:00	6.7	768.0	771.1		57
21.10.2021 23:00	14.0	766.8	769.9		24
21.10.2021 20:00	8.9	764.7	767.8		59
21.10.2021 17:00	17.9	763.4	766.6		24
21.10.2021 14:00	18.9	763.9	767.0		15
21.10.2021 11:00	16.5	765.2	768.4		19
21.10.2021 08:00	7.4	765.4	768.6		64
21.10.2021 05:00	2.0	764.5	767.6		94
21.10.2021 02:00	3.3	764.5	767.6		92
20.10.2021 23:00	5.1	764.5	767.7		85
20.10.2021 20:00	9.0	764.2	767.3		61
20.10.2021 17:00	12.5	763.7	766.9		45
20.10.2021 14:00	13.9	764.3	767.5		37
20.10.2021 11:00	12.2	766.7	769.9		39
20.10.2021 08:00	5.3	767.4	770.6		68
20.10.2021 05:00	1.6	767.2	770.4		89
20.10.2021 02:00	2.1	768.1	771.3		83
19.10.2021 23:00	4.0	768.4	771.6		67
19.10.2021 20:00	7.6	768.8	772.0		45
19.10.2021 17:00	11.7	768.1	771.3		26
19.10.2021 14:00	12.7	769.4	772.6		20
19.10.2021 11:00	11.0	772.0	775.2		23
19.10.2021 08:00	8.6	772.3	775.6		35
19.10.2021 05:00	6.8	770.8	774.0		37
19.10.2021 02:00	9.3	769.6	772.8		29
18.10.2021 23:00	11.7	767.5	770.7		30
18.10.2021 20:00	8.4	764.0	767.2		78
18.10.2021 17:00	15.3	761.1	764.2		42
18.10.2021 14:00	15.3	760.4	763.6		38
18.10.2021 11:00	11.8	761.8	765.0		47
18.10.2021 08:00	6.3	761.8	765.0		72
18.10.2021 05:00	3.2	761.4	764.5		83
18.10.2021 02:00	5.9	762.5	765.7		65
17.10.2021 23:00	9.6	763.8	766.9		46
17.10.2021 20:00	10.3	764.6	767.8		50
17.10.2021 17:00	14.4	764.9	768.1		32
17.10.2021 14:00	14.9	766.9	770.0		25
17.10.2021 11:00	12.0	770.2	773.5		25
17.10.2021 08:00	5.7	772.0	775.2		54
17.10.2021 05:00	0.2	772.5	775.7		90
17.10.2021 02:00	1.1	774.1	777.3		82
16.10.2021 23:00	2.6	774.9	778.1		70
16.10.2021 20:00	5.5	774.6	777.8		47
16.10.2021 17:00	11.9	774.1	777.3		14
16.10.2021 14:00	11.7	775.0	778.1		14
16.10.2021 11:00	9.4	777.3	780.5		15
16.10.2021 08:00	7.5	777.1	780.3		17
16.10.2021 05:00	7.4	775.1	778.3		21
16.10.2021 02:00	9.4	774.4	777.6		17
15.10.2021 23:00	11.2	773.0	776.2		20
15.10.2021 20:00	14.7	770.7	773.8		19
15.10.2021 17:00	17.8	768.1	771.2		19
15.10.2021 14:00	20.0	766.9	770.0		25
15.10.2021 11:00	19.3	767.4	770.5		30
15.10.2021 08:00	14.3	765.9	769.0		79
15.10.2021 05:00	12.1	764.5	767.6		93
15.10.2021 02:00	13.0	764.1	767.2		92
14.10.2021 23:00	14.3	764.2	767.2		89
14.10.2021 20:00	15.3	763.8	766.9		84
14.10.2021 17:00	18.5	763.0	766.1		64
14.10.2021 14:00	18.4	763.4	766.5		59
14.10.2021 08:00	17.4	765.1	768.1		61
14.10.2021 05:00	14.5	764.4	767.5		79
14.10.2021 02:00	14.9	763.8	766.9		77
13.10.2021 23:00	15.0	763.9	767.0		67
13.10.2021 20:00	14.2	763.9	766.9		76
13.10.2021 17:00	19.3	763.5	766.6		43
13.10.2021 14:00	20.1	763.9	767.0		40
13.10.2021 11:00	17.0	766.1	769.2		47
13.10.2021 08:00	12.6	766.4	769.6		74
13.10.2021 05:00	12.8	766.8	769.9		70
13.10.2021 02:00	12.3	767.2	770.3		73
12.10.2021 23:00	10.4	767.3	770.5		82
12.10.2021 20:00	10.7	767.3	770.5		77
12.10.2021 17:00	19.0	766.6	769.8		30
12.10.2021 14:00	20.2	766.9	770.0		23
12.10.2021 11:00	17.1	769.0	772.1		37
12.10.2021 08:00	10.6	769.3	772.4		70
12.10.2021 05:00	5.2	768.2	771.4		93
12.10.2021 02:00	5.8	767.9	771.1		90
11.10.2021 23:00	7.1	767.8	771.0		87
11.10.2021 20:00	10.0	767.7	770.8		72
11.10.2021 17:00	18.9	766.9	770.1		26
11.10.2021 14:00	19.1	767.4	770.5		20
11.10.2021 11:00	17.3	769.4	772.6		24
11.10.2021 08:00	11.3	769.9	773.1		49
11.10.2021 05:00	5.4	769.0	772.2		81
11.10.2021 02:00	5.8	769.1	772.3		87
10.10.2021 23:00	9.4	768.8	772.0		55
10.10.2021 20:00	10.0	768.0	771.1		78
10.10.2021 17:00	16.5	766.9	769.9		33
10.10.2021 14:00	18.0	766.9	770.0		23
10.10.2021 11:00	15.5	768.4	771.4		27
10.10.2021 08:00	14.8	767.2	770.2		27
10.10.2021 05:00	14.9	765.2	768.3		32
10.10.2021 02:00	15.9	764.5	767.5		32
09.10.2021 23:00	14.5	763.7	766.8		96
09.10.2021 20:00	14.7	762.5	765.6		95
09.10.2021 17:00	14.4	760.9	764.0		95
09.10.2021 14:00	13.8	761.2	764.3		93
09.10.2021 11:00	13.1	762.8	765.9		95
09.10.2021 08:00	12.1	763.0	766.0		96
09.10.2021 05:00	12.8	762.6	765.7		96
09.10.2021 02:00	13.7	763.3	766.3		96
08.10.2021 23:00	15.8	763.2	766.3		71
08.10.2021 20:00	14.2	762.8	765.9		81
08.10.2021 17:00	19.0	762.0	765.1		54
08.10.2021 14:00	20.0	762.7	765.8		47
08.10.2021 11:00	18.2	764.4	767.5		57
08.10.2021 08:00	12.1	764.2	767.2		90
08.10.2021 05:00	8.5	763.5	766.6		97
08.10.2021 02:00	9.5	763.4	766.5		95
07.10.2021 23:00	11.3	763.6	766.6		90
07.10.2021 20:00	13.2	763.0	766.1		84
07.10.2021 17:00	18.6	762.3	765.4		52
07.10.2021 14:00	19.1	762.7	765.8		47
07.10.2021 11:00	16.3	764.5	767.6		62
07.10.2021 08:00	10.3	764.8	767.9		93
07.10.2021 05:00	7.1	764.5	767.7		98
07.10.2021 02:00	7.3	764.5	767.6		98
06.10.2021 23:00	8.8	765.0	768.1		96
06.10.2021 20:00	10.2	765.2	768.4		94
06.10.2021 17:00	10.5	764.5	767.7		92
06.10.2021 14:00	11.2	765.5	768.7		89
06.10.2021 11:00	12.6	766.8	769.9		83
06.10.2021 08:00	11.4	767.7	770.8		91
06.10.2021 05:00	11.1	768.0	771.1		92
06.10.2021 02:00	11.9	768.4	771.5		93
05.10.2021 23:00	12.2	769.3	772.5		93
05.10.2021 20:00	13.4	768.8	772.0		93
05.10.2021 17:00	15.0	767.3	770.5		75
05.10.2021 14:00	15.5	767.8	771.0		62
05.10.2021 11:00	14.6	769.1	772.3		80
05.10.2021 08:00	12.4	769.2	772.3		89
05.10.2021 05:00	11.4	768.3	771.4		90
05.10.2021 02:00	11.8	768.7	771.8		93
04.10.2021 23:00	12.0	768.4	771.5		93
04.10.2021 20:00	12.1	767.7	770.8		88
04.10.2021 17:00	13.5	765.9	769.0		76
04.10.2021 14:00	17.4	764.7	767.8		48
04.10.2021 11:00	18.5	764.7	767.8		37
04.10.2021 08:00	17.9	763.1	766.1		35
04.10.2021 05:00	19.0	761.5	764.5		31
04.10.2021 02:00	20.1	759.1	762.1		34
03.10.2021 23:00	20.6	757.5	760.5		41
03.10.2021 20:00	21.5	756.2	759.2		57
03.10.2021 17:00	21.4	755.1	758.1		77
03.10.2021 14:00	20.8	753.4	756.4		92
03.10.2021 11:00	20.9	754.3	757.3		84
03.10.2021 08:00	19.5	754.3	757.3		88
03.10.2021 05:00	19.8	752.8	755.8		90
03.10.2021 02:00	20.2	753.4	756.4		89
02.10.2021 23:00	19.9	753.3	756.3		86
02.10.2021 20:00	20.4	753.3	756.3		83
02.10.2021 14:00	21.1	754.0	757.0		77
02.10.2021 11:00	19.1	755.8	758.8		80
02.10.2021 08:00	17.8	756.1	759.1		87
02.10.2021 05:00	18.1	755.5	758.5		84
02.10.2021 02:00	17.4	755.6	758.6		82
01.10.2021 23:00	18.9	755.5	758.5		67
01.10.2021 20:00	18.6	755.1	758.1		57
01.10.2021 17:00	22.9	754.6	757.6		36
01.10.2021 14:00	22.7	755.2	758.2		24
01.10.2021 11:00	20.9	757.2	760.2		29
01.10.2021 08:00	18.0	757.2	760.2		39
01.10.2021 05:00	15.8	755.0	758.0		93
01.10.2021 02:00	18.2	754.3	757.3		88
30.09.2021 23:00	18.7	753.6	756.6		89
30.09.2021 20:00	19.9	753.2	756.2		84
30.09.2021 17:00	22.3	752.2	755.2		73
30.09.2021 14:00	21.8	752.2	755.2		74
30.09.2021 11:00	21.0	753.4	756.4		77
30.09.2021 08:00	19.5	754.0	757.0		83
30.09.2021 05:00	19.0	753.9	756.9		90
30.09.2021 02:00	18.7	754.1	757.0		87
29.09.2021 23:00	21.1	754.3	757.3		74
29.09.2021 20:00	21.8	754.3	757.3		63
29.09.2021 17:00	26.8	753.5	756.5		33
29.09.2021 14:00	27.7	753.8	756.8		29
29.09.2021 11:00	24.7	755.4	758.4		47
29.09.2021 08:00	18.7	754.8	757.8		96
29.09.2021 05:00	17.2	753.6	756.6		96
29.09.2021 02:00	18.2	753.4	756.4		94
28.09.2021 23:00	19.1	754.0	757.0		90
28.09.2021 20:00	20.6	754.0	757.0		82
28.09.2021 17:00	23.5	753.8	756.8		67
28.09.2021 14:00	23.7	754.9	757.9		68
28.09.2021 11:00	22.2	757.0	760.0		80
28.09.2021 08:00	18.5	757.3	760.3		96
28.09.2021 05:00	17.8	757.0	760.0		94
28.09.2021 02:00	19.6	757.6	760.6		87
27.09.2021 23:00	20.3	757.6	760.6		82
27.09.2021 20:00	21.9	757.9	760.9		75
27.09.2021 17:00	25.6	757.3	760.3		54
27.09.2021 14:00	26.9	757.8	760.8		47
27.09.2021 11:00	23.6	759.4	762.4		65
27.09.2021 08:00	18.9	759.7	762.7		95
27.09.2021 05:00	16.8	759.0	762.0		97
27.09.2021 02:00	18.2	759.4	762.4		96
26.09.2021 23:00	18.7	760.3	763.3		94
26.09.2021 20:00	19.4	760.8	763.8		95
26.09.2021 17:00	19.6	760.6	763.6		93
26.09.2021 14:00	19.8	761.2	764.2		93
26.09.2021 11:00	19.4	762.4	765.4		95
26.09.2021 08:00	19.2	762.4	765.4		91
26.09.2021 05:00	19.1	761.9	764.9		91
26.09.2021 02:00	19.9	762.7	765.7		85
25.09.2021 23:00	20.1	763.3	766.3		79
25.09.2021 20:00	20.6	763.0	766.0		73
25.09.2021 17:00	21.7	762.7	765.7		65
25.09.2021 14:00	22.3	762.6	765.6		65
25.09.2021 11:00	23.4	763.0	766.0		67
25.09.2021 08:00	19.9	763.0	766.0		96
25.09.2021 05:00	18.9	762.3	765.3		97
25.09.2021 02:00	18.9	761.6	764.6		96
24.09.2021 23:00	19.3	762.0	765.0		93
24.09.2021 20:00	19.6	761.5	764.5		91
24.09.2021 17:00	19.3	761.5	764.5		93
24.09.2021 14:00	19.6	761.8	764.8		95
24.09.2021 11:00	19.3	763.0	766.0		97
24.09.2021 08:00	18.9	762.6	765.6		94
24.09.2021 05:00	18.9	762.4	765.4		95
24.09.2021 02:00	20.1	762.3	765.3		96
23.09.2021 23:00	21.9	761.5	764.5		78
23.09.2021 20:00	23.5	761.1	764.1		66
23.09.2021 17:00	26.4	759.9	762.9		60
23.09.2021 14:00	27.8	759.9	762.9		52
23.09.2021 11:00	25.4	760.7	763.7		59
23.09.2021 08:00	19.9	760.0	763.0		79
23.09.2021 05:00	18.2	758.4	761.4		88
23.09.2021 02:00	18.7	757.8	760.8		87
22.09.2021 23:00	20.5	756.8	759.8		81
22.09.2021 20:00	22.9	756.1	759.1		68
22.09.2021 17:00	28.0	754.1	757.1		44
22.09.2021 14:00	28.7	754.2	757.2		35
22.09.2021 11:00	25.8	755.2	758.2		46
22.09.2021 08:00	19.9	754.9	757.9		63
22.09.2021 05:00	14.1	753.5	756.5		91
22.09.2021 02:00	15.2	752.5	755.5		85
21.09.2021 23:00	21.2	752.2	755.1		50
21.09.2021 20:00	23.3	750.8	753.8		42
21.09.2021 17:00	27.0	748.6	751.6		36
21.09.2021 14:00	27.2	748.1	751.0		35
21.09.2021 11:00	24.9	748.9	751.9		40
21.09.2021 08:00	19.4	748.3	751.3		65
21.09.2021 05:00	14.5	747.4	750.4		95
21.09.2021 02:00	15.7	747.5	750.5		94
20.09.2021 23:00	16.5	748.3	751.3		91
20.09.2021 20:00	19.7	748.0	751.0		67
20.09.2021 17:00	22.0	747.4	750.4		57
20.09.2021 14:00	20.5	748.0	751.0		71
20.09.2021 11:00	17.4	749.9	752.9		89
20.09.2021 08:00	16.3	751.9	754.9		93
20.09.2021 02:00	17.0	754.7	757.7		95
19.09.2021 23:00	16.8	756.7	759.7		96
19.09.2021 20:00	17.9	757.3	760.3		97
19.09.2021 17:00	17.8	757.4	760.4		94
19.09.2021 14:00	18.2	758.2	761.2		90
19.09.2021 11:00	18.1	759.1	762.1		93
19.09.2021 08:00	17.6	759.1	762.1		90
19.09.2021 05:00	18.7	758.8	761.8		87
19.09.2021 02:00	19.8	759.3	762.3		90
18.09.2021 23:00	21.1	759.8	762.8		81
18.09.2021 20:00	22.2	759.6	762.6		78
18.09.2021 17:00	23.2	758.8	761.8		70
18.09.2021 14:00	23.8	758.8	761.8		65
18.09.2021 08:00	19.4	759.6	762.6		66
18.09.2021 02:00	17.3	758.4	761.4		88
17.09.2021 23:00	19.2	758.4	761.4		73
17.09.2021 20:00	21.3	757.9	760.9		59
17.09.2021 17:00	26.5	757.2	760.2		39
17.09.2021 14:00	26.7	758.0	761.0		36
17.09.2021 11:00	24.6	759.7	762.7		44
17.09.2021 08:00	20.7	760.2	763.2		60
17.09.2021 05:00	17.2	759.2	762.2		95
17.09.2021 02:00	18.3	759.1	762.1		95
16.09.2021 23:00	19.9	759.4	762.4		91
16.09.2021 20:00	22.0	758.8	761.8		77
16.09.2021 17:00	24.1	757.9	760.9	0.3	63
16.09.2021 14:00	23.9	757.6	760.6	-0.9	73
16.09.2021 11:00	21.9	758.5	761.5	0.2	83
16.09.2021 08:00	20.7	758.3	761.3	0.6	88
16.09.2021 05:00	21.0	757.7	760.7	-0.3	82
16.09.2021 02:00	21.2	758.0	761.0	-0.9	79
15.09.2021 23:00	21.7	758.9	761.9	0.2	78
15.09.2021 20:00	22.9	758.7	761.7	0.4	69
15.09.2021 17:00	24.9	758.3	761.3	-1.2	59
15.09.2021 14:00	24.6	759.5	762.5	-1.7	60
15.09.2021 11:00	23.0	761.2	764.2	-0.2	66
15.09.2021 08:00	20.9	761.4	764.4	0.3	74
15.09.2021 05:00	20.4	761.1	764.1	-0.1	82
15.09.2021 02:00	20.5	761.2	764.2	-0.6	85
14.09.2021 23:00	20.9	761.8	764.8	-0.1	86
14.09.2021 20:00	22.8	761.9	764.9	0.4	73
14.09.2021 17:00	25.2	761.5	764.5	-0.8	62
14.09.2021 14:00	25.0	762.3	765.3	-1.4	62
14.09.2021 11:00	23.5	763.7	766.7	0.6	69
14.09.2021 08:00	22.8	763.1	766.1	1.3	75
14.09.2021 05:00	22.8	761.8	764.8		80
13.09.2021 23:00	22.9	761.0	764.0	1.2	91
13.09.2021 20:00	24.3	759.8	762.8	0.9	83
13.09.2021 17:00	28.6	758.9	761.9	-0.1	58
13.09.2021 14:00	27.6	759.0	762.0	-0.7	68
13.09.2021 11:00	24.5	759.7	762.7	0.0	77
13.09.2021 08:00	20.4	759.7	762.7	0.6	95
13.09.2021 05:00	20.4	759.1	762.1	0.3	92
13.09.2021 02:00	20.7	758.8	761.8	0.2	85
12.09.2021 23:00	22.1	758.6	761.6	0.8	67
12.09.2021 20:00	22.6	757.8	760.8	1.3	70
12.09.2021 17:00	23.4	756.5	759.5	-0.3	72
12.09.2021 14:00	23.2	756.8	759.8	-1.0	76
12.09.2021 11:00	22.9	757.8	760.8	0.3	74
12.09.2021 08:00	21.9	757.5	760.5	1.9	86
12.09.2021 05:00	22.7	755.6	758.5	0.4	91
12.09.2021 02:00	24.6	755.2	758.2	0.4	92
11.09.2021 23:00	23.7	754.8	757.7	1.1	91
11.09.2021 20:00	25.8	753.7	756.7	1.0	81
11.09.2021 17:00	30.1	752.7	755.6	-0.4	58
11.09.2021 14:00	30.0	753.1	756.0	-0.9	59
11.09.2021 11:00	27.3	754.0	757.0	-0.2	71
11.09.2021 08:00	23.6	754.2	757.1	0.8	92
11.09.2021 05:00	23.1	753.4	756.4	0.0	96
11.09.2021 02:00	23.4	753.4	756.4	0.1	94
10.09.2021 23:00	24.6	753.3	756.2	-0.3	88
10.09.2021 20:00	25.8	753.6	756.5	0.5	81
10.09.2021 17:00	28.5	753.1	756.0	-0.7	64
10.09.2021 14:00	28.2	753.8	756.7	-1.3	62
10.09.2021 11:00	26.1	755.1	758.1	-0.1	69
10.09.2021 08:00	21.2	755.2	758.2	0.5	87
10.09.2021 05:00	18.8	754.7	757.7	0.2	96
10.09.2021 02:00	19.1	754.5	757.5	0.1	95
09.09.2021 23:00	20.4	754.4	757.4	0.9	92
09.09.2021 20:00	22.9	753.5	756.5	1.0	81
09.09.2021 17:00	26.0	752.5	755.4	0.7	66
09.09.2021 14:00	25.8	751.8	754.7	-1.0	71
09.09.2021 11:00	23.2	752.8	755.8	1.5	66
09.09.2021 08:00	18.9	751.3	754.3	-0.5	86
09.09.2021 05:00	20.7	751.8	754.7	-1.4	87
09.09.2021 02:00	19.4	753.2	756.1	-0.4	88
08.09.2021 23:00	21.4	753.6	756.5	0.9	74
08.09.2021 20:00	25.0	752.7	755.7	1.1	74
08.09.2021 17:00	27.3	751.6	754.6	-0.3	62
08.09.2021 14:00	27.9	751.9	754.9	-1.5	59
08.09.2021 11:00	25.1	753.4	756.4	-0.3	69
08.09.2021 08:00	20.1	753.7	756.7	0.3	89
08.09.2021 05:00	18.4	753.4	756.4	-0.9	91
08.09.2021 02:00	20.2	754.3	757.3	-0.5	80
07.09.2021 23:00	23.1	754.8	757.7	0.5	73
07.09.2021 20:00	24.6	754.3	757.3	0.3	66
07.09.2021 17:00	26.9	754.0	757.0	-1.5	58
07.09.2021 14:00	26.6	755.5	758.5	-2.2	57
07.09.2021 11:00	24.2	757.7	760.7	-0.9	65
07.09.2021 08:00	19.2	758.6	761.6	0.0	81
07.09.2021 05:00	15.0	758.6	761.6	-0.8	96
07.09.2021 02:00	15.8	759.4	762.4	-0.8	95
06.09.2021 23:00	16.9	760.2	763.3	0.4	92
06.09.2021 20:00	19.0	759.8	762.8	0.7	79
06.09.2021 17:00	23.2	759.1	762.1	-1.1	59
06.09.2021 14:00	23.1	760.2	763.2	-1.3	60
06.09.2021 11:00	19.2	761.5	764.5	-0.3	90
06.09.2021 08:00	18.3	761.8	764.8	0.9	93
06.09.2021 05:00	19.4	760.9	763.9	-0.5	96
06.09.2021 02:00	19.8	761.4	764.4	0.1	95
05.09.2021 23:00	20.8	761.3	764.3	0.3	91
05.09.2021 20:00	21.5	761.0	764.0	1.0	82
05.09.2021 17:00	24.0	760.0	763.0	0.1	72
05.09.2021 14:00	24.3	759.9	762.9	-0.6	68
05.09.2021 11:00	22.4	760.5	763.5	1.2	88
05.09.2021 08:00	21.2	759.3	762.3	0.9	94
05.09.2021 05:00	20.5	758.4	761.4	0.1	94
05.09.2021 02:00	20.8	758.3	761.3	0.3	93
04.09.2021 23:00	20.9	758.0	761.0	0.4	95
04.09.2021 20:00	21.0	757.6	760.6		94
04.09.2021 17:00	21.0	756.7	759.7	0.3	93
04.09.2021 14:00	24.4	756.4	759.4	-0.2	80
04.09.2021 11:00	23.3	756.6	759.5	0.7	88
04.09.2021 08:00	22.7	755.9	758.8	1.3	91
04.09.2021 05:00	23.6	754.6	757.5	0.1	90
04.09.2021 02:00	24.7	754.5	757.4		83
03.09.2021 23:00	25.1	754.4	757.3	0.7	81
03.09.2021 20:00	26.6	753.7	756.7	1.5	74
03.09.2021 17:00	29.0	752.2	755.1	0.1	63
03.09.2021 14:00	30.2	752.1	755.0		54
03.09.2021 11:00	27.4	752.8	755.8	0.0	63
03.09.2021 08:00	23.4	752.8	755.7	0.4	81
03.09.2021 05:00	20.8	752.4	755.3	0.1	91
03.09.2021 02:00	21.7	752.3	755.2	0.2	88
02.09.2021 23:00	23.5	752.1	755.0	0.0	78
02.09.2021 20:00	24.6	752.1	755.0	0.1	72
02.09.2021 17:00	28.0	752.0	754.9	-1.0	54
02.09.2021 14:00	29.5	753.0	755.9	-1.6	54
02.09.2021 11:00	27.2	754.6	757.5	-0.6	61
02.09.2021 08:00	22.3	755.2	758.1		81
02.09.2021 05:00	19.2	754.9	757.9	-0.3	91
02.09.2021 02:00	20.8	755.2	758.2	-0.7	85
01.09.2021 23:00	22.6	755.9	758.8	0.1	77
01.09.2021 20:00	25.3	755.8	758.8	0.4	66
01.09.2021 17:00	28.7	755.4	758.4	-0.9	51
01.09.2021 14:00	28.7	756.3	759.3	-1.8	51
01.09.2021 11:00	26.0	758.1	761.1	-0.4	59
01.09.2021 08:00	21.8	758.5	761.5	0.4	82
01.09.2021 05:00	18.0	758.1	761.1	0.0	95
01.09.2021 02:00	18.8	758.1	761.1	-0.4	91
31.08.2021 23:00	20.2	758.5	761.5	-0.1	87
31.08.2021 20:00	23.0	758.6	761.5	0.5	71
31.08.2021 17:00	26.6	758.1	760.9	-0.4	56
31.08.2021 14:00	26.2	758.5	761.4	-0.9	69
31.08.2021 11:00	25.0	759.4	762.3	0.0	75
31.08.2021 08:00	21.6	759.4	762.3	0.4	87
31.08.2021 05:00	21.5	759.0	761.8	0.3	93
31.08.2021 02:00	22.3	758.7	761.5	-0.2	91
30.08.2021 23:00	25.0	758.9	761.8	0.4	70
30.08.2021 20:00	25.8	758.5	761.3	0.3	66
30.08.2021 17:00	27.2	758.2	761.1	-0.3	58
30.08.2021 14:00	27.2	758.5	761.3	-0.8	59
30.08.2021 11:00	27.2	759.3	762.1	0.2	62
30.08.2021 08:00	23.5	759.1	762.0	0.8	79
30.08.2021 05:00	19.6	758.3	761.2	0.1	93
30.08.2021 02:00	21.0	758.2	761.1	0.1	87
29.08.2021 23:00	22.6	758.1	760.9	0.7	78
29.08.2021 20:00	24.7	757.4	760.3	0.7	75
29.08.2021 17:00	27.0	756.7	759.6	0.0	64
29.08.2021 14:00	27.7	756.7	759.5	-0.9	56
29.08.2021 11:00	26.6	757.6	760.4	0.1	56
29.08.2021 08:00	22.9	757.5	760.3	0.9	69
29.08.2021 05:00	20.9	756.6	759.4	-0.1	84
29.08.2021 02:00	21.6	756.7	759.5	0.1	83
28.08.2021 23:00	21.9	756.6	759.4	0.0	79
28.08.2021 20:00	23.7	756.6	759.4	0.5	68
28.08.2021 17:00	27.2	756.1	759.0	-0.7	47
28.08.2021 14:00	27.4	756.8	759.7	-1.1	44
28.08.2021 11:00	22.6	757.9	760.8	0.2	63
28.08.2021 08:00	22.4	757.7	760.6	0.7	64
28.08.2021 05:00	18.4	757.0	759.9	0.5	88
28.08.2021 02:00	20.2	756.5	759.4	0.1	85
27.08.2021 23:00	22.3	756.4	759.2	0.8	73
27.08.2021 20:00	25.5	755.6	758.5	1.0	56
27.08.2021 17:00	29.4	754.6	757.4	0.1	42
27.08.2021 14:00	29.7	754.5	757.3	-1.0	33
27.08.2021 11:00	27.2	755.5	758.3	-0.2	38
27.08.2021 08:00	22.7	755.7	758.5	0.5	61
27.08.2021 05:00	18.4	755.2	758.0	0.2	78
27.08.2021 02:00	18.7	755.0	757.9	0.0	87
26.08.2021 23:00	19.8	755.0	757.9	0.2	81
26.08.2021 20:00	21.4	754.8	757.6	1.6	74
26.08.2021 17:00	28.9	753.2	756.1	-0.3	39
26.08.2021 14:00	29.2	753.5	756.3	-0.5	35
26.08.2021 11:00	28.0	754.0	756.7	0.3	38
26.08.2021 08:00	25.4	753.7	756.5	1.2	47
26.08.2021 05:00	19.0	752.5	755.4	0.9	75
26.08.2021 02:00	21.5	751.6	754.4	1.0	59
25.08.2021 23:00	22.3	750.6	753.4	0.8	58
25.08.2021 20:00	23.5	749.8	752.6	1.3	59
25.08.2021 17:00	28.0	748.5	751.3	0.5	40
25.08.2021 14:00	26.9	748.0	750.8	0.2	41
25.08.2021 11:00	25.2	747.8	750.6	0.3	44
25.08.2021 08:00	22.6	747.5	750.3	0.2	53
25.08.2021 05:00	19.5	747.3	750.1	0.2	61
25.08.2021 02:00	21.7	747.1	749.8	-0.1	48
24.08.2021 23:00	21.7	747.2	750.0	0.4	50
24.08.2021 20:00	25.1	746.8	749.5	1.2	37
24.08.2021 17:00	27.6	745.6	748.4	0.0	44
24.08.2021 14:00	27.2	745.6	748.4	-0.9	56
24.08.2021 11:00	24.6	746.5	749.2	-0.6	65
24.08.2021 08:00	21.2	747.1	749.9	-0.3	76
24.08.2021 05:00	18.1	747.4	750.2	-0.8	93
24.08.2021 02:00	18.7	748.2	751.0	-1.6	89
23.08.2021 23:00	21.1	749.8	752.5	1.0	95
23.08.2021 20:00	26.0	748.8	751.6	0.5	70
23.08.2021 17:00	29.1	748.3	751.0	-0.7	58
23.08.2021 14:00	30.0	749.0	751.8	-1.1	56
23.08.2021 11:00	29.3	750.1	752.8	-0.7	53
23.08.2021 08:00	25.2	750.8	753.6	0.5	87
23.08.2021 05:00	24.0	750.3	753.1	0.7	95
23.08.2021 02:00	25.0	749.6	752.4	-0.2	91
22.08.2021 23:00	26.3	749.8	752.6	0.8	80
22.08.2021 20:00	28.6	749.0	751.8	0.5	73
22.08.2021 17:00	29.8	748.5	751.3	-0.2	69
22.08.2021 14:00	29.7	748.7	751.5	-1.1	70
22.08.2021 11:00	27.6	749.8	752.6	-0.3	77
22.08.2021 08:00	25.2	750.1	752.8	0.1	84
22.08.2021 05:00	23.2	750.0	752.8	-0.1	90
22.08.2021 02:00	24.1	750.1	752.9	-0.4	86
21.08.2021 23:00	25.6	750.5	753.3	0.4	72
21.08.2021 20:00	27.3	750.1	752.9	0.3	55
21.08.2021 17:00	31.1	749.8	752.5	-0.3	41
21.08.2021 14:00	31.3	750.1	752.9	-1.1	47
21.08.2021 11:00	28.8	751.2	754.0		54
21.08.2021 08:00	24.6	751.6	754.4	0.3	76
21.08.2021 05:00	21.0	751.3	754.0	-0.2	96
21.08.2021 02:00	22.4	751.5	754.3	-0.5	92
20.08.2021 23:00	23.9	752.0	754.8	0.4	85
20.08.2021 20:00	25.8	751.6	754.4	0.9	75
20.08.2021 17:00	29.5	750.7	753.5	-0.6	58
20.08.2021 14:00	27.6	751.3	754.2	-1.4	63
20.08.2021 11:00	25.4	752.7	755.5	-0.1	71
20.08.2021 08:00	21.8	752.8	755.7	0.5	88
20.08.2021 05:00	20.0	752.3	755.2	-0.5	95
20.08.2021 02:00	20.4	752.8	755.7	-0.8	96
